atopid,atopidphase,cowid,cow4id,begyr,begmo,begday,endyr,endmo,endday,ineffect,bilat,phase,maxphase,wartime,estmode,pubsecr,secrart,proadd,futmem,speclgth,length,renounce,proren,renewlgt,term,defense,offense,neutral,nonagg,consul,active,conditio,defcon,offcon,neucon,concon,asymm,notaiden,dipaid,terrres,seppeace,thirdcom,noothall,specthrt,statthr1,statthr2,conwtin,medarb,milcon,milaid,intcom,subord,organ1,orgpurp1,organ2,orgpurp2,base,contrib,armred,acqterr,divgains,demwith,reflnun,refothio,natrefal,compag,nomicoop,conres,agprois,conmen,ecaid,interv,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43,source,new5,rev5,version
2405,2405,3087,166,1937,3,25,1941,4,20,0,1,0,0,0,1,0,0,0,0,1,60,0,2,12,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,325,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2410,2410,3089,167,1937,7,8,1955,2,24,0,0,0,0,0,1,0,0,0,0,1,60,2,2,60,3,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,630,640,645,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2415,2415,3090,168,1937,8,21,1945,8,14,0,1,0,0,1,1,0,0,0,0,1,60,0,2,24,3,0,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2420,2420,3091,169,1937,9,14,1939,3,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,220,345,350,355,360,365,640,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2430,2430,3093,172,1938,12,6,1939,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2435,2435.1,3094,173,1939,3,17,1940,7,29,0,1,1,2,0,1,0,0,0,0,1,120,0,2,0,3,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2435,2435.2,3094,173,1940,7,29,1977,11,22,0,1,2,2,0,1,0,0,0,0,1,120,0,2,0,3,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2440,2440.1,3095,174,1939,4,6,1939,8,25,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,200,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2440,2440.2,3095,174,1939,8,25,1939,9,27,0,1,2,2,0,0,1,4,0,0,1,60,0,2,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,255,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2445,2445,3096,175,1939,5,22,1943,9,2,0,1,0,0,0,0,0,0,0,0,1,120,0,1,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2450,2450,3097,176,1939,5,31,1940,4,9,0,1,0,0,0,1,0,0,0,0,1,120,0,2,120,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2455,2455,3098,177,1939,6,7,1940,6,16,0,1,0,0,0,1,0,0,0,0,1,120,0,2,120,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2460,2460,3099,178,1939,6,7,1940,6,16,0,1,0,0,0,1,0,0,0,0,1,120,0,2,120,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2465,2465,3100,179,1939,6,23,1939,10,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,220,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2470,2470,3101,180,1939,8,23,1941,6,22,0,1,0,0,1,1,1,1,0,0,1,120,0,2,60,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,255,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2475,2475,3102,181,1939,9,28,1940,6,16,0,1,0,0,0,1,0,0,0,0,1,120,0,2,60,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,365,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2480,2480,3103,182,1939,10,5,1940,6,16,0,1,0,0,0,1,0,0,0,0,1,120,0,2,60,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,365,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2485,2485,3104,183,1939,10,10,1940,6,15,0,1,0,0,0,1,0,0,0,0,1,180,0,2,120,2,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,365,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2490,2490,3105,184,1939,10,19,1945,9,2,0,0,0,0,1,1,0,0,0,0,1,180,0,2,60,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,220,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2505,2505,3108,187,1940,6,12,1940,12,1,0,1,0,0,1,1,0,0,0,0,1,60,2,2,0,2,0,0,1,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,200,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2510,2510,3109,188,1940,6,12,1941,12,21,0,1,0,0,1,1,0,0,0,0,1,60,0,2,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2515,2515,3110,189,1940,9,27,1941,12,11,0,0,0,0,1,0,1,1,0,0,1,120,0,1,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,310,325,355,360,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2520,2520,3111,190,1941,4,5,1941,4,20,0,1,0,0,0,1,0,0,0,0,1,60,0,2,60,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2525,2525,3112,191,1941,4,13,1945,4,5,0,1,0,0,1,1,0,0,0,0,1,60,0,2,60,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2535,2535.1,3114,193,1941,7,12,1942,5,26,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2535,2535.2,3114,193,1942,5,26,1955,5,7,0,1,2,2,1,1,0,0,0,0,1,240,0,2,12,2,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,1,200,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2540,2540,,,1941,12,11,1945,5,7,0,0,0,0,1,0,0,0,0,0,1,105,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,325,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2545,2545,3115,194,1941,12,21,1945,9,11,0,1,0,0,1,1,0,0,0,0,1,120,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,740,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2550,2550,,,1942,1,1,1945,9,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,4,255,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,20,40,41,42,70,90,91,92,93,94,95,100,101,130,135,140,145,150,155,165,200,210,211,212,220,290,315,345,350,365,385,450,530,560,630,640,645,651,670,710,900,920,1,0,0,5.1
2555,2555,3116,195,1942,1,29,1946,3,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,3,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,200,365,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2560,2560,,,1943,8,17,1946,5,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,200,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2563,2563,,,1943,12,12,1970,5,6,0,1,0,0,1,1,0,0,2,2,1,240,0,2,60,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,315,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2565,2565,3117,196,1944,1,21,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,900,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2570,2570,,,1944,11,28,1946,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,4,740,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2571,2571,,,1944,11,28,1946,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,4,740,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,5.1
2575,2575,3118,197,1944,12,10,1955,5,7,0,1,0,0,1,1,0,0,0,0,1,240,0,2,0,2,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,220,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
2580,2580,,,1944,12,19,1945,8,14,0,1,0,0,1,1,0,0,0,0,3,0,3,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,200,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3005,3005,,,1945,2,11,1945,8,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,200,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3010,3010,3119,198,1945,3,8,1947,9,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,2,40,41,42,70,90,91,92,93,94,95,100,101,130,135,140,145,150,155,160,165,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3015,3015,3120,199,1945,3,22,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,435,520,522,581,600,615,616,620,625,645,651,652,660,663,670,678,679,680,690,692,694,696,698,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3020,3020,3121,200,1945,4,11,1949,9,28,0,1,0,0,1,1,0,0,0,0,1,240,0,2,60,2,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,345,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3025,3025,3122,201,1945,4,21,1965,4,8,0,1,0,0,1,1,0,0,0,0,1,240,0,2,60,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,290,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3030,3030,3123,202,1945,8,14,1950,2,14,0,1,0,0,1,1,0,0,0,0,1,360,0,2,0,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,740,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,1,2,0,1,6,1,0,0,0,2,1,365,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3035,3035,3500,203,1946,3,18,1949,9,30,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,290,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3040,3040,3501,204,1946,3,22,1948,3,15,0,1,0,0,0,1,0,0,0,0,1,300,0,2,0,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,1,0,5,0,3,0,200,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3045,3045,3502,205,1946,5,9,1949,9,,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3050,3050,3503,206,1946,7,9,1949,9,,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,339,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3055,3055,3504,207,1947,3,4,1954,10,23,0,1,0,0,0,1,0,0,0,0,1,600,0,2,0,3,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,200,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3060,3060,3505,208,1947,3,10,1967,3,1,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,1,0,0,290,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3065,3065,3506,209,1947,4,14,1958,8,2,0,1,0,0,0,1,0,0,0,0,1,120,0,2,60,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3075,3075,3515,210,1947,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,31,40,41,42,52,70,90,91,92,93,94,95,100,101,130,135,140,145,150,155,160,165,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3080,3080,,,1947,11,11,1962,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3085,3085,3631,,1947,11,27,1949,10,1,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,345,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3090,3090,3507,211,1947,12,8,1949,9,,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,310,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3095,3095,3508,213,1947,12,19,1949,10,21,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,345,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3100,3100,,212,1947,12,16,1967,12,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,339,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3105,3105,3632,,1948,1,16,1970,11,19,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,355,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3110,3110,3509,215,1948,1,24,1972,2,24,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,310,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3115,3115,3510,216,1948,2,4,1970,7,7,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,360,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3120,3120,3511,217,1948,2,18,1967,9,7,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,310,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3125,3125,,,1948,3,15,1957,3,14,0,1,0,0,0,1,0,0,0,0,1,240,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,4,0,0,3,1,0,0,3,1,0,0,0,0,2,0,1,0,1,0,5,0,3,0,200,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3130,3130.1,3512,218,1948,3,17,1954,10,23,0,0,1,2,0,1,0,0,1,3,1,600,0,2,0,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,255,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,200,210,211,212,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3130,3130.2,3512,218,1954,10,23,2011,6,30,0,0,2,2,0,1,0,0,1,3,1,600,0,0,0,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,2,3,3,1,3,1,1,0,0,0,2,0,1,0,1,0,4,0,0,0,200,210,211,212,220,230,235,255,260,325,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3135,3135,3513,219,1948,3,18,1967,5,12,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,355,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
3140,3140,3514,220,1948,4,6,1992,1,20,0,1,0,0,0,1,0,0,0,0,1,120,0,2,60,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,365,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5.1
