atopid,cowid,cow4id,member,cowsys,yrent,moent,dayent,yrexit,moexit,dayexit,ineffect,bilat,phase,maxphase,wartime,cowwar,estmode,pubsecr,secrart,proadd,futmem,speclgth,length,renounce,proren,renewlgt,term,termmode,termcaus,defense,offense,neutral,nonagg,consul,active,conditio,defcon,offcon,neucon,concon,defcoadv,defcoloc,defcocon,defconum,defcodem,defconpr,offcoadv,offcoloc,offcocon,offconum,offcodem,neucoadv,neucoloc,neucocon,neuconum,neucodem,neuconpr,neucoatt,concoadv,concoloc,concocon,concoreq,olimob,asymm,obvary,notaiden,dipaid,terrres,seppeace,thirdcom,noothall,specthrt,statthr1,statthr2,conwtin,medarb,milcon,milaid,intcom,subord,organ1,orgpurp1,organ2,orgpurp2,base,contrib,armred,acqterr,divgains,demwith,reflnun,refothio,natrefal,compag,nomicoop,conres,agprois,conmen,ecaid,interv,source,new5,rev5,version
4220,,350,373,1,1993,9,24,1999,4,20,0,0,1,2,0,216,1,0,0,1,3,1,60,1,2,0,3,1,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,5.1
4220,,350,372,1,1993,12,9,1999,4,20,0,0,1,2,0,0,1,0,0,1,3,1,60,1,2,0,3,1,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,5.1
4220,,350,370,1,1994,1,3,2002,10,7,0,0,1,2,0,0,1,0,0,1,3,1,60,1,2,0,3,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,5.1
4220,,350,365,1,2002,10,7,0,0,0,1,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4220,,350,370,1,2002,10,7,0,0,0,1,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4220,,350,371,1,2002,10,7,0,0,0,1,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4220,,350,702,1,2002,10,7,0,0,0,1,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4220,,350,703,1,2002,10,7,0,0,0,1,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4220,,350,705,1,2002,10,7,0,0,0,1,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4220,,350,704,1,2006,8,17,2012,6,28,0,0,2,2,0,0,1,0,0,2,3,1,60,1,2,0,0,3,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,1,0,3,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,5.1
4225,,351,290,1,1992,5,18,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4225,,351,369,1,1992,5,18,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4230,,352,290,1,1992,5,22,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4230,,352,365,1,1992,5,22,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4235,,353,365,1,1992,5,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,2,1,0,0,1,3,0,0,0,0,1,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4235,,353,705,1,1992,5,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3,0,2,1,0,0,1,3,0,0,0,0,1,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4240,,354,365,1,1992,5,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,5.1
4240,,354,640,1,1992,5,25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,5.1
4241,,,366,1,1992,5,26,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4241,,,369,1,1992,5,26,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4245,,355,365,1,1992,5,30,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,1,2,120,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4245,,355,704,1,1992,5,30,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,1,2,120,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4250,,356,339,1,1992,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,5.1
4250,,356,640,1,1992,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,240,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,5.1
4255,,357,365,1,1992,6,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,3,0,0,2,0,2,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4255,,357,703,1,1992,6,10,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,3,0,0,2,0,2,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4260,,,220,1,1992,6,16,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,5.1
4260,,,369,1,1992,6,16,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,5.1
4270,,358,20,1,1992,6,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,5.1
4270,,358,365,1,1992,6,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,5.1
4275,,359,290,1,1992,6,23,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4275,,359,370,1,1992,6,23,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4276,,,704,1,1992,6,24,1998,10,31,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4276,,,705,1,1992,6,24,1998,10,31,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4280,,360,290,1,1992,7,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4280,,360,367,1,1992,7,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4285,,361,290,1,1992,7,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4285,,361,366,1,1992,7,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,180,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,0,0,1,1,0,0,5.1
4290,,,360,1,1992,7,11,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,4,0,0,0,1,0,0,5.1
4290,,,366,1,1992,7,11,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,0,4,0,0,0,1,0,0,5.1
4293,,,365,1,1992,7,20,1997,6,30,0,1,0,0,0,0,1,0,0,0,0,1,60,0,2,12,1,5,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,1,0,0,5.1
4293,,,370,1,1992,7,20,1997,6,30,0,1,0,0,0,0,1,0,0,0,0,1,60,0,2,12,1,5,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,1,0,0,5.1
4295,3622,362,344,1,1992,7,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,5.1
4295,3622,362,346,1,1992,7,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,5.1
4300,,363,365,1,1992,7,31,2002,4,23,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,3,2,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4300,,363,701,1,1992,7,31,2002,4,23,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,3,2,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4305,,364,355,1,1992,8,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,5.1
4305,,364,365,1,1992,8,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,5.1
4310,,,310,1,1992,8,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,1,1,0,0,5.1
4310,,,367,1,1992,8,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,1,1,0,0,5.1
4315,,,310,1,1992,8,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,1,1,0,0,5.1
4315,,,366,1,1992,8,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,1,1,0,0,5.1
4320,,,310,1,1992,8,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,5.1
4320,,,368,1,1992,8,8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,5.1
4323,,,369,1,1992,8,25,1998,2,19,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4323,,,704,1,1992,8,25,1998,2,19,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,120,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,5,0,3,1,1,0,0,5.1
4325,,,355,1,1992,9,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,5.1
4325,,,359,1,1992,9,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,5.1
4330,,,220,1,1992,9,23,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,1,2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,2,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,1,0,0,5.1
4330,,,705,1,1992,9,23,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,1,2,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,2,2,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,1,0,0,5.1
4335,,365,703,1,1992,9,29,1996,12,24,0,1,0,0,0,0,1,0,0,,,1,120,,,,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,3,,,,,,,3,,,,,,,,,,1,,,,3,,2,0,0,5.1
4335,,365,704,1,1992,9,29,1996,12,24,0,1,0,0,0,0,1,0,0,,,1,120,,,,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,3,,,,,,,3,,,,,,,,,,1,,,,3,,2,0,0,5.1
4340,,,355,1,1992,10,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,120,0,2,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,2,2,0,0,1,0,0,0,2,0,1,0,1,0,3,0,0,1,1,0,0,5.1
