warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx
103,1251,1251.003,355,360,7,10,1913,7,30,1913,1913,1,4,3,1,3,18000,1500,,,19500,1
103,1251,1251.003,360,355,7,10,1913,7,30,1913,1913,4,1,1,3,1,1500,18000,,,19500,1
103,1251,1251.004,355,640,7,15,1913,7,30,1913,1913,1,4,3,1,3,18000,20000,,,38000,1
103,1251,1251.004,640,355,7,15,1913,7,30,1913,1913,4,1,3,1,1,20000,18000,,,38000,1
106,257,257.01,200,300,10,5,1915,11,3,1918,1915,4,2,3,1,1,908371,1200000,,,2108371,3
106,257,257.01,200,300,10,5,1915,11,3,1918,1916,4,2,3,1,1,908371,1200000,,,2108371,1
106,257,257.01,200,300,10,5,1915,11,3,1918,1917,4,2,3,1,1,908371,1200000,,,2108371,4
106,257,257.01,200,300,10,5,1915,11,3,1918,1918,4,2,3,1,1,908371,1200000,,,2108371,2
106,257,257.01,300,200,10,5,1915,11,3,1918,1915,2,4,1,3,3,1200000,908371,,,2108371,4
106,257,257.01,300,200,10,5,1915,11,3,1918,1916,2,4,1,3,3,1200000,908371,,,2108371,2
106,257,257.01,300,200,10,5,1915,11,3,1918,1917,2,4,1,3,3,1200000,908371,,,2108371,1
106,257,257.01,300,200,10,5,1915,11,3,1918,1918,2,4,1,3,3,1200000,908371,,,2108371,3
106,257,257.02,220,300,10,5,1915,11,3,1918,1915,4,2,3,1,1,1385000,1200000,,,2585000,3
106,257,257.02,220,300,10,5,1915,11,3,1918,1916,4,2,3,1,1,1385000,1200000,,,2585000,1
106,257,257.02,220,300,10,5,1915,11,3,1918,1917,4,2,3,1,1,1385000,1200000,,,2585000,2
106,257,257.02,220,300,10,5,1915,11,3,1918,1918,4,2,3,1,1,1385000,1200000,,,2585000,4
106,257,257.02,300,220,10,5,1915,11,3,1918,1915,2,4,1,3,3,1200000,1385000,,,2585000,4
106,257,257.02,300,220,10,5,1915,11,3,1918,1916,2,4,1,3,3,1200000,1385000,,,2585000,2
106,257,257.02,300,220,10,5,1915,11,3,1918,1917,2,4,1,3,3,1200000,1385000,,,2585000,1
106,257,257.02,300,220,10,5,1915,11,3,1918,1918,2,4,1,3,3,1200000,1385000,,,2585000,3
106,257,257.03,2,300,24,10,1918,3,11,1918,1918,4,2,1,3,1,116516,1200000,,,1316516,1
106,257,257.03,300,2,24,10,1918,3,11,1918,1918,2,4,3,1,3,1200000,116516,,,1316516,1
106,257,257.04,300,365,8,17,1914,8,27,1918,1914,2,4,3,1,1,1200000,1700000,,,2900000,3
106,257,257.04,300,365,8,17,1914,8,27,1918,1915,2,4,3,1,1,1200000,1700000,,,2900000,2
106,257,257.04,300,365,8,17,1914,8,27,1918,1916,2,4,3,1,1,1200000,1700000,,,2900000,4
106,257,257.04,300,365,8,17,1914,8,27,1918,1917,2,4,3,1,1,1200000,1700000,,,2900000,5
106,257,257.04,300,365,8,17,1914,8,27,1918,1918,2,4,3,1,1,1200000,1700000,,,2900000,1
106,257,257.04,365,300,8,17,1914,8,27,1918,1914,4,2,1,3,3,1700000,1200000,,,2900000,1
106,257,257.04,365,300,8,17,1914,8,27,1918,1915,4,2,1,3,3,1700000,1200000,,,2900000,5
106,257,257.04,365,300,8,17,1914,8,27,1918,1916,4,2,1,3,3,1700000,1200000,,,2900000,2
106,257,257.04,365,300,8,17,1914,8,27,1918,1917,4,2,1,3,3,1700000,1200000,,,2900000,3
106,257,257.04,365,300,8,17,1914,8,27,1918,1918,4,2,1,3,3,1700000,1200000,,,2900000,4
106,257,257.05,300,360,8,27,1916,12,9,1917,1916,2,4,3,1,1,1200000,335706,,,1535706,1
106,257,257.05,300,360,8,27,1916,12,9,1917,1917,2,4,3,1,1,1200000,335706,,,1535706,2
106,257,257.05,360,300,8,27,1916,12,9,1917,1916,4,2,1,3,3,335706,1200000,,,1535706,1
106,257,257.05,360,300,8,27,1916,12,9,1917,1917,4,2,1,3,3,335706,1200000,,,1535706,2
106,257,257.06,255,360,8,27,1916,12,9,1917,1916,1,4,1,1,3,1773700,335706,,,2109406,2
106,257,257.06,255,360,8,27,1916,12,9,1917,1917,1,4,1,1,3,1773700,335706,,,2109406,1
106,257,257.06,360,255,8,27,1916,12,9,1917,1916,4,1,3,3,1,335706,1773700,,,2109406,1
106,257,257.06,360,255,8,27,1916,12,9,1917,1917,4,1,3,3,1,335706,1773700,,,2109406,2
106,257,257.07,300,350,6,27,1917,11,3,1918,1917,2,4,3,1,3,1200000,5000,,,1205000,2
106,257,257.07,300,350,6,27,1917,11,3,1918,1918,2,4,3,1,3,1200000,5000,,,1205000,1
106,257,257.07,350,300,6,27,1917,11,3,1918,1917,4,2,1,3,1,5000,1200000,,,1205000,2
106,257,257.07,350,300,6,27,1917,11,3,1918,1918,4,2,1,3,1,5000,1200000,,,1205000,1
106,257,257.08,255,350,6,27,1917,11,11,1918,1917,1,4,3,1,3,1773700,5000,,,1778700,2
106,257,257.08,255,350,6,27,1917,11,11,1918,1918,1,4,3,1,3,1773700,5000,,,1778700,1
106,257,257.08,350,255,6,27,1917,11,11,1918,1917,4,1,1,3,1,5000,1773700,,,1778700,2
106,257,257.08,350,255,6,27,1917,11,11,1918,1918,4,1,1,3,1,5000,1773700,,,1778700,1
106,257,257.09,300,345,8,12,1914,11,3,1918,1914,2,4,1,3,3,1200000,70000,,,1270000,1
106,257,257.09,300,345,8,12,1914,11,3,1918,1915,2,4,1,3,3,1200000,70000,,,1270000,4
106,257,257.09,300,345,8,12,1914,11,3,1918,1916,2,4,1,3,3,1200000,70000,,,1270000,5
106,257,257.09,300,345,8,12,1914,11,3,1918,1917,2,4,1,3,1,1200000,70000,,,1270000,3
106,257,257.09,300,345,8,12,1914,11,3,1918,1918,2,4,1,3,1,1200000,70000,,,1270000,2
106,257,257.09,345,300,8,12,1914,11,3,1918,1914,4,2,3,1,3,70000,1200000,,,1270000,5
106,257,257.09,345,300,8,12,1914,11,3,1918,1915,4,2,3,1,3,70000,1200000,,,1270000,1
106,257,257.09,345,300,8,12,1914,11,3,1918,1916,4,2,3,1,1,70000,1200000,,,1270000,3
106,257,257.09,345,300,8,12,1914,11,3,1918,1917,4,2,3,1,1,70000,1200000,,,1270000,4
106,257,257.09,345,300,8,12,1914,11,3,1918,1918,4,2,3,1,1,70000,1200000,,,1270000,2
106,257,257.1,300,325,5,24,1915,11,3,1918,1915,2,4,3,1,3,1200000,650000,,,1850000,3
106,257,257.1,300,325,5,24,1915,11,3,1918,1916,2,4,3,1,3,1200000,650000,,,1850000,1
106,257,257.1,300,325,5,24,1915,11,3,1918,1917,2,4,3,1,3,1200000,650000,,,1850000,4
106,257,257.1,300,325,5,24,1915,11,3,1918,1918,2,4,3,1,3,1200000,650000,,,1850000,2
106,257,257.1,325,300,5,24,1915,11,3,1918,1915,4,2,1,3,1,650000,1200000,,,1850000,1
106,257,257.1,325,300,5,24,1915,11,3,1918,1916,4,2,1,3,1,650000,1200000,,,1850000,4
106,257,257.1,325,300,5,24,1915,11,3,1918,1917,4,2,1,3,1,650000,1200000,,,1850000,2
106,257,257.1,325,300,5,24,1915,11,3,1918,1918,4,2,1,3,1,650000,1200000,,,1850000,3
106,257,257.11,211,255,8,3,1914,11,11,1918,1914,3,1,3,1,1,13716,1773700,,,1787416,3
106,257,257.11,211,255,8,3,1914,11,11,1918,1915,3,1,3,1,1,13716,1773700,,,1787416,1
106,257,257.11,211,255,8,3,1914,11,11,1918,1916,3,1,3,1,1,13716,1773700,,,1787416,2
106,257,257.11,211,255,8,3,1914,11,11,1918,1917,3,1,3,1,1,13716,1773700,,,1787416,4
106,257,257.11,211,255,8,3,1914,11,11,1918,1918,3,1,3,1,1,13716,1773700,,,1787416,5
106,257,257.11,255,211,8,3,1914,11,11,1918,1914,1,3,1,3,3,1773700,13716,,,1787416,4
106,257,257.11,255,211,8,3,1914,11,11,1918,1915,1,3,1,3,3,1773700,13716,,,1787416,3
106,257,257.11,255,211,8,3,1914,11,11,1918,1916,1,3,1,3,3,1773700,13716,,,1787416,5
106,257,257.11,255,211,8,3,1914,11,11,1918,1917,1,3,1,3,3,1773700,13716,,,1787416,1
106,257,257.11,255,211,8,3,1914,11,11,1918,1918,1,3,1,3,3,1773700,13716,,,1787416,2
106,257,257.12,2,255,6,27,1917,11,11,1918,1917,4,1,1,3,1,116516,1773700,,,1890216,1
106,257,257.12,2,255,6,27,1917,11,11,1918,1918,4,1,1,3,1,116516,1773700,,,1890216,2
106,257,257.12,255,2,6,27,1917,11,11,1918,1917,1,4,1,3,3,1773700,116516,,,1890216,2
106,257,257.12,255,2,6,27,1917,11,11,1918,1918,1,4,1,3,3,1773700,116516,,,1890216,1
106,257,257.13,200,255,8,23,1914,11,11,1918,1914,4,1,3,1,1,908371,1773700,,,2682071,2
106,257,257.13,200,255,8,23,1914,11,11,1918,1915,4,1,3,1,1,908371,1773700,,,2682071,1
106,257,257.13,200,255,8,23,1914,11,11,1918,1916,4,1,3,1,1,908371,1773700,,,2682071,3
106,257,257.13,200,255,8,23,1914,11,11,1918,1917,4,1,3,1,1,908371,1773700,,,2682071,5
106,257,257.13,200,255,8,23,1914,11,11,1918,1918,4,1,3,1,1,908371,1773700,,,2682071,4
106,257,257.13,255,200,8,23,1914,11,11,1918,1914,1,4,1,3,3,1773700,908371,,,2682071,4
106,257,257.13,255,200,8,23,1914,11,11,1918,1915,1,4,1,3,3,1773700,908371,,,2682071,3
106,257,257.13,255,200,8,23,1914,11,11,1918,1916,1,4,1,3,3,1773700,908371,,,2682071,1
106,257,257.13,255,200,8,23,1914,11,11,1918,1917,1,4,1,3,3,1773700,908371,,,2682071,5
106,257,257.13,255,200,8,23,1914,11,11,1918,1918,1,4,1,3,3,1773700,908371,,,2682071,2
106,257,257.14,200,640,11,23,1914,10,30,1918,1914,4,2,3,1,1,908371,325000,,,1233371,1
106,257,257.14,200,640,11,23,1914,10,30,1918,1915,4,2,3,1,1,908371,325000,,,1233371,3
106,257,257.14,200,640,11,23,1914,10,30,1918,1916,4,2,3,1,1,908371,325000,,,1233371,5
106,257,257.14,200,640,11,23,1914,10,30,1918,1917,4,2,3,1,1,908371,325000,,,1233371,4
106,257,257.14,200,640,11,23,1914,10,30,1918,1918,4,2,3,1,1,908371,325000,,,1233371,2
106,257,257.14,640,200,11,23,1914,10,30,1918,1914,2,4,1,3,3,325000,908371,,,1233371,5
106,257,257.14,640,200,11,23,1914,10,30,1918,1915,2,4,1,3,3,325000,908371,,,1233371,4
106,257,257.14,640,200,11,23,1914,10,30,1918,1916,2,4,1,3,3,325000,908371,,,1233371,1
106,257,257.14,640,200,11,23,1914,10,30,1918,1917,2,4,1,3,3,325000,908371,,,1233371,2
106,257,257.14,640,200,11,23,1914,10,30,1918,1918,2,4,1,3,3,325000,908371,,,1233371,3
106,257,257.15,220,640,2,5,1915,10,30,1918,1915,4,2,1,3,1,1385000,325000,,,1710000,2
106,257,257.15,220,640,2,19,1915,10,30,1918,1916,4,2,1,3,1,1385000,325000,,,1710000,3
106,257,257.15,220,640,2,19,1915,10,30,1918,1917,4,2,1,3,1,1385000,325000,,,1710000,1
106,257,257.15,220,640,2,19,1915,10,30,1918,1918,4,2,1,3,1,1385000,325000,,,1710000,4
106,257,257.15,640,220,2,19,1915,10,30,1918,1915,2,4,3,1,3,325000,1385000,,,1710000,3
106,257,257.15,640,220,2,19,1915,10,30,1918,1916,2,4,3,1,3,325000,1385000,,,1710000,2
106,257,257.15,640,220,2,19,1915,10,30,1918,1917,2,4,3,1,3,325000,1385000,,,1710000,1
106,257,257.15,640,220,2,19,1915,10,30,1918,1918,2,4,3,1,3,325000,1385000,,,1710000,4
106,257,257.16,220,255,8,7,1914,11,11,1918,1914,4,1,1,3,1,1385000,1773700,,,3158700,1
106,257,257.16,220,255,8,7,1914,11,11,1918,1915,4,1,1,3,1,1385000,1773700,,,3158700,2
106,257,257.16,220,255,8,7,1914,11,11,1918,1916,4,1,1,3,1,1385000,1773700,,,3158700,5
106,257,257.16,220,255,8,7,1914,11,11,1918,1917,4,1,1,3,1,1385000,1773700,,,3158700,3
106,257,257.16,220,255,8,7,1914,11,11,1918,1918,4,1,1,3,1,1385000,1773700,,,3158700,4
106,257,257.16,255,220,8,7,1914,11,11,1918,1914,1,4,3,1,3,1773700,1385000,,,3158700,1
106,257,257.16,255,220,8,7,1914,11,11,1918,1915,1,4,3,1,3,1773700,1385000,,,3158700,3
106,257,257.16,255,220,8,7,1914,11,11,1918,1916,1,4,3,1,3,1773700,1385000,,,3158700,4
106,257,257.16,255,220,8,7,1914,11,11,1918,1917,1,4,3,1,3,1773700,1385000,,,3158700,2
106,257,257.16,255,220,8,7,1914,11,11,1918,1918,1,4,3,1,3,1773700,1385000,,,3158700,5
106,257,257.17,255,365,8,17,1914,8,27,1918,1914,1,4,3,1,1,1773700,1700000,,,3473700,3
106,257,257.17,255,365,8,17,1914,8,27,1918,1915,1,4,3,1,1,1773700,1700000,,,3473700,5
106,257,257.17,255,365,8,17,1914,8,27,1918,1916,1,4,3,1,1,1773700,1700000,,,3473700,2
106,257,257.17,255,365,8,17,1914,8,27,1918,1917,1,4,3,1,1,1773700,1700000,,,3473700,4
106,257,257.17,255,365,8,17,1914,8,27,1918,1918,1,4,3,1,1,1773700,1700000,,,3473700,1
106,257,257.17,365,255,8,17,1914,8,27,1918,1914,4,1,1,3,3,1700000,1773700,,,3473700,5
106,257,257.17,365,255,8,17,1914,8,27,1918,1915,4,1,1,3,3,1700000,1773700,,,3473700,3
106,257,257.17,365,255,8,17,1914,8,27,1918,1916,4,1,1,3,3,1700000,1773700,,,3473700,2
106,257,257.17,365,255,8,17,1914,8,27,1918,1917,4,1,1,3,3,1700000,1773700,,,3473700,1
106,257,257.17,365,255,8,17,1914,8,27,1918,1918,4,1,1,3,3,1700000,1773700,,,3473700,4
106,257,257.18,255,345,10,5,1915,11,11,1918,1915,1,3,1,3,3,1773700,70000,,,1843700,3
106,257,257.18,255,345,10,5,1915,11,11,1918,1916,1,3,1,3,3,1773700,70000,,,1843700,4
106,257,257.18,255,345,10,5,1915,11,11,1918,1917,1,3,1,3,3,1773700,70000,,,1843700,2
106,257,257.18,255,345,10,5,1915,11,11,1918,1918,1,3,1,3,3,1773700,70000,,,1843700,1
106,257,257.18,345,255,10,5,1915,11,11,1918,1915,4,1,3,1,1,70000,1773700,,,1843700,3
106,257,257.18,345,255,10,5,1915,11,11,1918,1916,4,1,3,1,1,70000,1773700,,,1843700,4
106,257,257.18,345,255,10,5,1915,11,11,1918,1917,4,1,3,1,1,70000,1773700,,,1843700,2
106,257,257.18,345,255,10,5,1915,11,11,1918,1918,4,1,3,1,1,70000,1773700,,,1843700,1
106,257,257.19,365,640,12,29,1914,9,14,1918,1914,4,2,1,3,3,1700000,325000,,,2025000,3
106,257,257.19,365,640,12,29,1914,9,14,1918,1915,4,2,1,3,3,1700000,325000,,,2025000,2
106,257,257.19,365,640,12,29,1914,9,14,1918,1916,4,2,1,3,3,1700000,325000,,,2025000,4
106,257,257.19,365,640,12,29,1914,9,14,1918,1917,4,2,1,3,3,1700000,325000,,,2025000,1
106,257,257.19,365,640,12,29,1914,9,14,1918,1918,4,2,1,3,3,1700000,325000,,,2025000,5
106,257,257.19,640,365,12,29,1914,9,14,1918,1914,2,4,3,1,1,325000,1700000,,,2025000,3
106,257,257.19,640,365,12,29,1914,9,14,1918,1915,2,4,3,1,1,325000,1700000,,,2025000,4
106,257,257.19,640,365,12,29,1914,9,14,1918,1916,2,4,3,1,1,325000,1700000,,,2025000,2
106,257,257.19,640,365,12,29,1914,9,14,1918,1917,2,4,3,1,1,325000,1700000,,,2025000,1
106,257,257.19,640,365,12,29,1914,9,14,1918,1918,2,4,3,1,1,325000,1700000,,,2025000,5
106,257,257.2,345,355,10,5,1915,9,29,1918,1915,4,2,3,1,1,70000,87500,,,157500,3
106,257,257.2,345,355,10,5,1915,9,29,1918,1916,4,2,3,1,1,70000,87500,,,157500,1
106,257,257.2,345,355,10,5,1915,9,29,1918,1917,4,2,3,1,1,70000,87500,,,157500,2
106,257,257.2,345,355,10,5,1915,9,29,1918,1918,4,2,3,1,1,70000,87500,,,157500,4
106,257,257.2,355,345,10,5,1915,9,29,1918,1915,2,3,1,3,3,87500,70000,,,157500,1
106,257,257.2,355,345,10,5,1915,9,29,1918,1916,2,3,1,3,3,87500,70000,,,157500,2
106,257,257.2,355,345,10,5,1915,9,29,1918,1917,2,3,1,3,3,87500,70000,,,157500,3
106,257,257.2,355,345,10,5,1915,9,29,1918,1918,2,3,1,3,3,87500,70000,,,157500,4
106,257,257.21,345,640,8,17,1916,10,30,1918,1916,4,2,3,1,1,70000,325000,,,395000,3
106,257,257.21,345,640,8,17,1916,10,30,1918,1917,4,2,3,1,1,70000,325000,,,395000,2
106,257,257.21,345,640,8,17,1916,10,30,1918,1918,4,2,3,1,1,70000,325000,,,395000,1
106,257,257.21,640,345,8,17,1916,10,30,1918,1916,2,4,1,3,1,325000,70000,,,395000,3
106,257,257.21,640,345,8,17,1916,10,30,1918,1917,2,4,1,3,1,325000,70000,,,395000,1
106,257,257.21,640,345,8,17,1916,10,30,1918,1918,2,4,1,3,1,325000,70000,,,395000,2
106,257,257.22,200,355,10,5,1915,9,29,1918,1915,4,2,3,1,1,908371,87500,,,995871,2
106,257,257.22,200,355,10,5,1915,9,29,1918,1916,4,2,3,1,1,908371,87500,,,995871,1
106,257,257.22,200,355,10,5,1915,9,29,1918,1917,4,2,3,1,1,908371,87500,,,995871,3
106,257,257.22,200,355,10,5,1915,9,29,1918,1918,4,2,3,1,1,908371,87500,,,995871,4
106,257,257.22,355,200,10,5,1915,9,29,1918,1915,2,4,1,3,3,87500,908371,,,995871,2
106,257,257.22,355,200,10,5,1915,9,29,1918,1916,2,4,1,3,3,87500,908371,,,995871,3
106,257,257.22,355,200,10,5,1915,9,29,1918,1917,2,4,1,3,3,87500,908371,,,995871,4
106,257,257.22,355,200,10,5,1915,9,29,1918,1918,2,4,1,3,3,87500,908371,,,995871,1
106,257,257.23,220,355,10,5,1915,9,29,1918,1915,4,2,3,1,1,1385000,87500,,,1472500,2
106,257,257.23,220,355,10,5,1915,9,29,1918,1916,4,2,3,1,1,1385000,87500,,,1472500,1
106,257,257.23,220,355,10,5,1915,9,29,1918,1917,4,2,3,1,1,1385000,87500,,,1472500,3
106,257,257.23,220,355,10,5,1915,9,29,1918,1918,4,2,3,1,1,1385000,87500,,,1472500,4
106,257,257.23,355,220,10,5,1915,9,29,1918,1915,2,4,1,3,3,87500,1385000,,,1472500,3
106,257,257.23,355,220,10,5,1915,9,29,1918,1916,2,4,1,3,3,87500,1385000,,,1472500,4
106,257,257.23,355,220,10,5,1915,9,29,1918,1917,2,4,1,3,3,87500,1385000,,,1472500,1
106,257,257.23,355,220,10,5,1915,9,29,1918,1918,2,4,1,3,3,87500,1385000,,,1472500,2
106,257,257.24,325,355,8,11,1916,9,29,19118,1916,4,2,1,3,1,650000,87500,,,737500,2
106,257,257.24,325,355,8,11,1916,9,29,19118,1917,4,2,1,3,1,650000,87500,,,737500,1
106,257,257.24,325,355,8,11,1916,9,29,19118,1918,4,2,1,3,1,650000,87500,,,737500,3
106,257,257.24,355,325,8,11,1916,9,29,1918,1916,2,4,3,1,3,87500,650000,,,737500,1
106,257,257.24,355,325,8,11,1916,9,29,1918,1917,2,4,3,1,3,87500,650000,,,737500,3
106,257,257.24,355,325,8,11,1916,9,29,1918,1918,2,4,3,1,3,87500,650000,,,737500,2
106,257,257.25,355,365,6,1,1916,12,15,1917,1916,2,4,3,1,1,87500,1700000,,,1787500,1
106,257,257.25,355,365,6,1,1916,12,15,1917,1917,2,4,3,1,1,87500,1700000,,,1787500,2
106,257,257.25,365,355,6,1,1916,12,15,1917,1916,4,2,1,3,3,1700000,87500,,,1787500,1
106,257,257.25,365,355,6,1,1916,12,15,1917,1917,4,2,1,3,3,1700000,87500,,,1787500,2
106,257,257.26,360,640,9,1,1916,12,9,1917,1916,4,2,3,1,3,335706,325000,,,660706,1
106,257,257.26,360,640,9,1,1916,12,9,1917,1917,4,2,3,1,3,335706,325000,,,660706,2
106,257,257.26,640,360,9,1,1916,12,9,1917,1916,2,4,1,3,1,325000,335706,,,660706,1
106,257,257.26,640,360,9,1,1916,12,9,1917,1917,2,4,1,3,1,325000,335706,,,660706,2
106,257,257.27,350,640,6,27,1917,10,30,1918,1917,4,2,1,3,1,5000,325000,,,330000,2
106,257,257.27,350,640,6,27,1917,10,30,1918,1918,4,2,1,3,1,5000,325000,,,330000,1
106,257,257.27,640,350,6,27,1917,10,30,1918,1917,2,4,3,1,3,325000,5000,,,330000,2
106,257,257.27,640,350,6,27,1917,10,30,1918,1918,2,4,3,1,3,325000,5000,,,330000,1
106,257,257.28,325,640,8,11,1916,10,30,1918,1916,4,2,1,3,1,650000,325000,,,975000,3
106,257,257.28,325,640,8,11,1916,10,30,1918,1917,4,2,1,3,1,650000,325000,,,975000,1
106,257,257.28,325,640,8,11,1916,10,30,1918,1918,4,2,1,3,1,650000,325000,,,975000,2
106,257,257.28,640,325,8,11,1916,10,30,1918,1916,2,4,3,1,3,325000,650000,,,975000,2
106,257,257.28,640,325,8,11,1916,10,30,1918,1917,2,4,3,1,3,325000,650000,,,975000,1
106,257,257.28,640,325,8,11,1916,10,30,1918,1918,2,4,3,1,3,325000,650000,,,975000,3
106,257,257.29,235,255,4,4,1917,11,11,1918,1917,4,1,1,3,1,7222,1773700,,,1780922,1
106,257,257.29,235,255,4,4,1917,11,11,1918,1918,4,1,1,3,1,7222,1773700,,,1780922,2
106,257,257.29,255,235,4,4,1917,11,11,1918,1917,1,4,3,1,3,1773700,7222,,,1780922,1
106,257,257.29,255,235,4,4,1917,11,11,1918,1918,1,4,3,1,3,1773700,7222,,,1780922,2
106,257,257.3,255,325,8,11,1916,11,11,1918,1916,1,4,3,1,3,1773700,650000,,,2423700,1
106,257,257.3,255,325,8,11,1916,11,11,1918,1917,1,4,3,1,3,1773700,650000,,,2423700,2
106,257,257.3,255,325,8,11,1916,11,11,1918,1918,1,4,3,1,3,1773700,650000,,,2423700,3
106,257,257.3,325,255,8,11,1916,11,11,1918,1916,4,1,1,3,1,650000,1773700,,,2423700,3
106,257,257.3,325,255,8,11,1916,11,11,1918,1917,4,1,1,3,1,650000,1773700,,,2423700,1
106,257,257.3,325,255,8,11,1916,11,11,1918,1918,4,1,1,3,1,650000,1773700,,,2423700,2
106,257,257.31,350,355,6,27,1917,9,29,1918,1917,4,2,1,3,1,5000,87500,,,92500,1
106,257,257.31,350,355,6,27,1917,9,29,1918,1918,4,2,1,3,1,5000,87500,,,92500,2
106,257,257.31,355,350,6,27,1917,9,29,1918,1917,2,4,3,1,3,87500,5000,,,92500,1
106,257,257.31,355,350,6,27,1917,9,29,1918,1918,2,4,3,1,3,87500,5000,,,92500,2
106,257,257.32,355,360,9,1,1916,12,9,1917,1916,2,4,1,3,3,87500,335706,,,423206,1
106,257,257.32,355,360,9,1,1916,12,9,1917,1917,2,4,1,3,3,87500,335706,,,423206,2
106,257,257.32,360,355,9,1,1916,12,9,1917,1916,4,2,3,1,1,335706,87500,,,423206,1
106,257,257.32,360,355,9,1,1916,12,9,1917,1917,4,2,3,1,1,335706,87500,,,423206,2
107,2605,2605.001,365,366,11,22,1918,1,3,1920,1918,1,3,1,3,3,8000,3600,,,11600,2
107,2605,2605.001,365,366,11,22,1918,1,3,1920,1919,1,3,1,3,3,8000,3600,,,11600,1
107,2605,2605.001,365,366,11,22,1918,1,3,1920,1920,1,3,1,3,3,8000,3600,,,11600,3
107,2605,2605.001,366,365,11,22,1918,1,3,1920,1918,3,1,3,1,1,3600,8000,,,11600,2
107,2605,2605.001,366,365,11,22,1918,1,3,1920,1919,3,1,3,1,1,3600,8000,,,11600,3
107,2605,2605.001,366,365,11,22,1918,1,3,1920,1920,3,1,3,1,1,3600,8000,,,11600,1
107,2605,2605.002,365,375,1,7,1919,1,3,1920,1919,3,2,3,1,3,8000,150,,,8150,2
107,2605,2605.002,365,375,1,7,1919,1,3,1920,1920,3,2,3,1,3,8000,150,,,8150,1
107,2605,2605.002,375,365,1,7,1919,1,3,1920,1919,2,3,1,3,1,150,8000,,,8150,2
107,2605,2605.002,375,365,1,7,1919,1,3,1920,1920,2,3,1,3,1,150,8000,,,8150,1
108,1269,1269.004,255,366,6,1,1919,7,3,1919,1919,2,3,1,3,2,750,1000,,,1750,1
108,1269,1269.004,366,255,6,1,1919,7,3,1919,1919,3,2,3,1,2,1000,750,,,1750,1
108,1269,1269.005,255,367,6,1,1919,7,3,1919,1919,2,3,1,3,2,750,3046,,,3796,1
108,1269,1269.005,367,255,6,1,1919,7,3,1919,1919,3,2,3,1,2,3046,750,,,3796,1
108,2604,2604.001,200,365,12,12,1918,2,1,1920,1918,1,3,1,3,1,128,8000,10,,8128,3
108,2604,2604.001,200,365,12,12,1918,2,1,1920,1919,1,3,1,3,1,128,8000,10,,8128,2
108,2604,2604.001,200,365,12,12,1918,2,1,1920,1920,1,3,1,3,1,128,8000,10,,8128,1
108,2604,2604.001,365,200,12,12,1918,2,1,1920,1918,3,1,3,1,3,8000,128,10,,8128,1
108,2604,2604.001,365,200,12,12,1918,2,1,1920,1919,3,1,3,1,3,8000,128,10,,8128,3
108,2604,2604.001,365,200,12,12,1918,2,1,1920,1920,3,1,3,1,3,8000,128,10,,8128,2
108,2604,2604.002,220,365,3,27,1919,2,1,1920,1919,1,3,1,3,1,0,8000,10,,8000,2
108,2604,2604.002,220,365,3,27,1919,2,1,1920,1920,1,3,1,3,1,0,8000,10,,8000,1
108,2604,2604.002,365,220,3,27,1919,2,1,1920,1919,3,1,3,1,3,8000,0,10,,8000,2
108,2604,2604.002,365,220,3,27,1919,2,1,1920,1920,3,1,3,1,3,8000,0,10,,8000,1
108,2604,2604.003,255,365,1,1,1919,4,15,1919,1919,1,3,1,3,2,450,8000,,,8450,1
108,2604,2604.003,365,255,1,1,1919,4,15,1919,1919,3,1,3,1,2,8000,450,,,8450,1
108,2604,2604.004,290,365,1,3,1920,2,1,1920,1920,1,3,1,3,1,100,8000,,,8100,1
108,2604,2604.004,365,290,1,3,1920,2,1,1920,1920,3,1,3,1,3,8000,100,,,8100,1
108,2604,2604.005,365,366,2,1,1919,1,3,1920,1919,1,4,3,1,3,8000,1000,,,9000,1
108,2604,2604.005,365,366,2,1,1919,1,3,1920,1920,1,4,3,1,3,8000,1000,,,9000,2
108,2604,2604.005,366,365,2,1,1919,1,3,1920,1919,4,1,1,3,1,1000,8000,,,9000,2
108,2604,2604.005,366,365,2,1,1919,1,3,1920,1920,4,1,1,3,1,1000,8000,,,9000,1
108,2604,2604.006,365,367,12,2,1918,2,1,1920,1918,1,3,1,3,3,8000,3046,,,11046,2
108,2604,2604.006,365,367,12,2,1918,2,1,1920,1919,1,3,1,3,3,8000,3046,,,11046,3
108,2604,2604.006,365,367,12,2,1918,2,1,1920,1920,1,3,1,3,3,8000,3046,,,11046,1
108,2604,2604.006,367,365,12,2,1918,2,1,1920,1918,3,1,3,1,1,3046,8000,,,11046,1
108,2604,2604.006,367,365,12,2,1918,2,1,1920,1919,3,1,3,1,1,3046,8000,,,11046,3
108,2604,2604.006,367,365,12,2,1918,2,1,1920,1920,3,1,3,1,1,3046,8000,,,11046,2
109,1219,1219.001,290,365,4,15,1919,10,12,1920,1919,1,3,1,3,1,40000,60000,,,100000,2
109,1219,1219.001,290,365,4,15,1919,10,12,1920,1920,1,3,1,3,1,40000,60000,,,100000,1
