"","country","year","service","subservice","equipment_type","equipment_subtype","equipment_name","equipment_subname","unit_name","unit_count"
"895","korea, dpr of","2013","army",NA,"armoured fighting vehicles",NA,"MBT",NA,"T-34/T-54/T-55/T-62/Type-59/Chonma/Pokpoong","3500"
"896","korea, dpr of","2013","army",NA,"armoured fighting vehicles",NA,"LT TK",NA,"PT-76","560"
"897","korea, dpr of","2013","army",NA,"armoured fighting vehicles",NA,"APC","APC (W)","BTR-40/BTR-50/BTR-60/BTR-80A/BTR-152/BTR look-a-like","2500"
"898","korea, dpr of","2013","army",NA,"artillery",NA,"SP/TOWED",NA,NA,"8500"
"899","korea, dpr of","2013","army",NA,"artillery","MRL",NA,NA,NA,"5100"
"900","korea, dpr of","2013","army",NA,"artillery","MOR",NA,NA,NA,"7500"
"901","korea, dpr of","2013","army",NA,"anti-tank/anti-infrastructure","RCL",NA,"82mm","B-10","1700"
"902","korea, dpr of","2012","army",NA,"surface-to-surface missile launchers","missiles","SSM",NA,"FROG-3/FROG-5/FROG-7","24"
"903","korea, dpr of","2012","army",NA,"surface-to-surface missile launchers","missiles","SSM",NA,"Nodong","10"
"904","korea, dpr of","2012","army",NA,"surface-to-surface missile launchers","missiles","SSM",NA,"Scud-B/Scud-C","30"
"905","korea, dpr of","2012","navy",NA,"submarines",NA,"SSK","tactical","PRC Type-031/FSU Romeo","22"
"906","korea, dpr of","2012","navy",NA,"submarines",NA,"SSC","tactical","Sang-O","28"
"907","korea, dpr of","2012","navy",NA,"submarines",NA,"SSW","tactical",NA,"20"
"908","korea, dpr of","2012","navy",NA,"principal surface combatants","frigates","FFG",NA,"Najin","2"
"909","korea, dpr of","2012","navy",NA,"principal surface combatants","frigates","FFG",NA,"Soho","1"
"910","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PCG",NA,"Osa II","8"
"911","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PCG",NA,"Soju","10"
"912","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PCO",NA,"Sariwon","4"
"913","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PCO",NA,"Tral","1"
"914","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PCC",NA,"Hainan","6"
"915","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PCC",NA,"Taechong","12"
"916","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PBFG",NA,"Huangfen","4"
"917","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PBFG",NA,"Komar","6"
"918","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PBFG",NA,"Sohung","6"
"919","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PBF",NA,"Chong-Jin","54"
"920","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PBF",NA,"Ku Song/Sin Hung/Sin Hung (mod)","142"
"921","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PBF",NA,"Sinpo","33"
"922","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PB",NA,"Chaho","59"
"923","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PB",NA,"Chong-Ju","6"
"924","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PB",NA,"Shanghai II","13"
"925","korea, dpr of","2012","navy",NA,"patrol and coastal combatants",NA,"PB",NA,"SO-1","19"
"926","korea, dpr of","2012","navy",NA,"amphibious","landing ships","LSM",NA,"Hantae","10"
"927","korea, dpr of","2012","navy",NA,"amphibious","landing ships","LCPL",NA,"Nampo","96"
"928","korea, dpr of","2012","navy",NA,"amphibious","landing ships","LCM",NA,NA,"25"
"929","korea, dpr of","2012","navy",NA,"amphibious","landing ships","LCVP",NA,NA,"136"
"930","korea, dpr of","2012","navy",NA,"logistics and support",NA,"AGI",NA,NA,"14"
"931","korea, dpr of","2012","navy",NA,"logistics and support",NA,"AS",NA,NA,"8"
"932","korea, dpr of","2012","navy",NA,"logistics and support",NA,"ASR",NA,"Kowan","1"
"933","korea, dpr of","2012","air force",NA,"aircraft",NA,"BBR",NA,"H-5","80"
"934","korea, dpr of","2012","air force",NA,"aircraft",NA,"FTR",NA,"F-7B Airguard","40"
"935","korea, dpr of","2012","air force",NA,"aircraft",NA,"FTR",NA,"PRC J-5","107"
"936","korea, dpr of","2012","air force",NA,"aircraft",NA,"FTR",NA,"J-6","100"
"937","korea, dpr of","2012","air force",NA,"aircraft",NA,"FTR",NA,"J-7","120"
"938","korea, dpr of","2012","air force",NA,"aircraft",NA,"FTR",NA,"MiG-23ML Flogger","46"
"939","korea, dpr of","2012","air force",NA,"aircraft",NA,"FTR",NA,"MiG-23P Flogger","10"
"940","korea, dpr of","2012","air force",NA,"aircraft",NA,"ATK",NA,"Su-25 Frogfoot","34"
"941","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","light","An-24 Coke","6"
"942","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","light","Tu-134 Crusty","2"
"943","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","light","Y-5","200"
"944","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","PAX","Il-18 Coot","2"
"945","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","PAX","Il-62M Classic","2"
"946","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","PAX","Tu-154 Careless","4"
"947","korea, dpr of","2012","air force",NA,"aircraft",NA,"TPT","PAX","Tu-204-300","1"
"948","korea, dpr of","2012","air force",NA,"aircraft",NA,"TRG",NA,"CJ-6","180"
"949","korea, dpr of","2012","air force",NA,"aircraft",NA,"TRG",NA,"FT-2","35"
"950","korea, dpr of","2012","air force",NA,"helicopters",NA,"ATK",NA,"Mi-24 Hind","20"
"951","korea, dpr of","2012","air force",NA,"helicopters",NA,"MRH",NA,"Hughes 500D","80"
"952","korea, dpr of","2012","air force",NA,"helicopters",NA,"TPT","medium","Mi-8 Hip/Mi-17 Hip H","15"
"953","korea, dpr of","2012","air force",NA,"helicopters",NA,"TPT","medium","Z-5","48"
"954","korea, dpr of","2012","air force",NA,"helicopters",NA,"TPT","light","PZL Mi-2 Hoplite","139"
"955","korea, dpr of","2012","air force",NA,"surface-to-surface missile launchers","missiles","TOWED","","S-75 Dvina (SA-2 Guideline)","179"
"956","korea, dpr of","2012","air force",NA,"surface-to-surface missile launchers","missiles","TOWED","","S-125 Pechora (SA-3 Goa)","133"
"957","korea, dpr of","2012","air force",NA,"air defence",NA,"STATIC/SHELTER",NA,"S-200 (SA-5 Gammon)","38"
"958","korea, dpr of","2012","air force",NA,"surface-to-surface missile launchers","missiles","SAM",NA,"9K32 Stela-2 (SA-7 Grail)","3050"
"959","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"MBT",NA,"T-72","150"
"960","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"RECCE",NA,"BRDM-2","30"
"961","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"AIFV",NA,"BMP-1","230"
"962","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"AIFV",NA,"BMP-2","90"
"963","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"APC","APC (W)","BTR-70","25"
"964","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"APC","APC (W)","BTR-80","10"
"965","kyrgyzstan","2013","army",NA,"artillery",NA,"SP","122mm","2S1","18"
"966","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","100mm","M-1944","18"
"967","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","122mm","D-30","72"
"968","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","122mm","M-30 (M-1938)","35"
"969","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","152mm","D-1","16"
"970","kyrgyzstan","2013","army",NA,"artillery","GUNS/MOR",NA,"120mm","2S9 Anona","12"
"971","kyrgyzstan","2013","army",NA,"artillery","MRL",NA,"122mm","BM-21","15"
"972","kyrgyzstan","2013","army",NA,"artillery","MRL",NA,"220mm","9P140 Uragan","6"
"973","kyrgyzstan","2013","army",NA,"artillery","MOR",NA,"120mm","2S12","6"
"974","kyrgyzstan","2013","army",NA,"artillery","MOR",NA,"120mm","M-120","48"
"975","kyrgyzstan","2013","army",NA,"artillery","GUNS",NA,"100mm","MT-12/T-12","18"
"976","kyrgyzstan","2013","army",NA,"surface-to-surface missile launchers","missiles","SAM","23mm","ZSU-23-4","24"
"977","kyrgyzstan","2013","army",NA,"air defence",NA,"SAM",NA,"S-60","24"
"978","kyrgyzstan","2013","air force",NA,"aircraft",NA,"FTR",NA,"MiG-21 Fishbed","29"
"979","kyrgyzstan","2013","air force",NA,"aircraft",NA,"TPT","light","An-2 Colt","4"
"980","kyrgyzstan","2013","air force",NA,"aircraft",NA,"TPT","light","An-26 Curl","2"
"981","kyrgyzstan","2013","air force",NA,"aircraft",NA,"TRG",NA,"L-39 Albatros","4"
"982","kyrgyzstan","2013","air force",NA,"helicopters",NA,"ATK",NA,"Mi-24 Hind","2"
"983","kyrgyzstan","2013","air force",NA,"helicopters",NA,"TPT","medium","Mi-8 Hip","8"
"984","serbia","2012","air force and air defence",NA,"helicopters",NA,"ATK",NA,"Mi-24 Hind","2"
"985","serbia","2012","air force and air defence",NA,"helicopters",NA,"ATK",NA,"Mi-24 Hind","2"
"986","burkina faso","2013","air force",NA,"aircraft",NA,"TRG",NA,"EMB-314 Super Tucano","3"
"987","czech republic","2013","army","active reserve","armoured fighting vehicles",NA,"AIFV",NA,"BMP-2","181"
"988","czech republic","2013","army","active reserve","armoured fighting vehicles",NA,"AIFV",NA,"BMP-2","181"
"989","democratic republic of the congo","2012","air force",NA,"helicopters",NA,"TPT","heavy","Mi-26 Halo","1"
"990","france","2013","navy",NA,"principal surface combatants","destroyers","DDGHM",NA,"Georges Leygues","1"
"991","france","2013","navy",NA,"principal surface combatants","destroyers","DDGHM",NA,"Georges Leygues","1"
"992","india","2013","navy",NA,"principal surface combatants","destroyers","DDGM",NA,"Rajput (FSU Kashin)","2"
"993","india","2013","navy",NA,"principal surface combatants","destroyers","DDGM",NA,"Rajput (FSU Kashin)","2"
"994","korea, dpr of","2013","army",NA,"armoured fighting vehicles",NA,"MBT",NA,"T-34/T-54/T-55/T-62/Type-59/Chonma/Pokpoong","3500"
"995","korea, dpr of","2013","army",NA,"armoured fighting vehicles",NA,"LT TK",NA,"PT-76","560"
"996","korea, dpr of","2013","army",NA,"armoured fighting vehicles",NA,"APC","APC (W)","BTR-40/BTR-50/BTR-60/BTR-80A/BTR-152/BTR look-a-like","2500"
"997","korea, dpr of","2013","army",NA,"artillery",NA,"SP/TOWED",NA,NA,"8500"
"998","korea, dpr of","2013","army",NA,"artillery","MRL",NA,NA,NA,"5100"
"999","korea, dpr of","2013","army",NA,"artillery","MOR",NA,NA,NA,"7500"
"1000","korea, dpr of","2013","army",NA,"anti-tank/anti-infrastructure","RCL",NA,"82mm","B-10","1700"
"1001","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"MBT",NA,"T-72","150"
"1002","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"RECCE",NA,"BRDM-2","30"
"1003","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"AIFV",NA,"BMP-1","230"
"1004","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"AIFV",NA,"BMP-2","90"
"1005","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"APC","APC (W)","BTR-70","25"
"1006","kyrgyzstan","2013","army",NA,"armoured fighting vehicles",NA,"APC","APC (W)","BTR-80","10"
"1007","kyrgyzstan","2013","army",NA,"artillery",NA,"SP","122mm","2S1","18"
"1008","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","100mm","M-1944","18"
"1009","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","122mm","D-30","72"
"1010","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","122mm","M-30 (M-1938)","35"
"1011","kyrgyzstan","2013","army",NA,"artillery",NA,"TOWED","152mm","D-1","16"
"1012","kyrgyzstan","2013","army",NA,"artillery","GUNS/MOR",NA,"120mm","2S9 Anona","12"
"1013","kyrgyzstan","2013","army",NA,"artillery","MRL",NA,"122mm","BM-21","15"
"1014","kyrgyzstan","2013","army",NA,"artillery","MRL",NA,"220mm","9P140 Uragan","6"
"1015","kyrgyzstan","2013","army",NA,"artillery","MOR",NA,"120mm","2S12","6"
"1016","kyrgyzstan","2013","army",NA,"artillery","MOR",NA,"120mm","M-120","48"
"1017","kyrgyzstan","2013","army",NA,"artillery","GUNS",NA,"100mm","MT-12/T-12","18"
"1018","kyrgyzstan","2013","army",NA,"surface-to-surface missile launchers","missiles","SAM","23mm","ZSU-23-4","24"
"1019","kyrgyzstan","2013","army",NA,"air defence",NA,"SAM",NA,"S-60","24"
"1020","kyrgyzstan","2013","air force",NA,"aircraft",NA,"FTR",NA,"MiG-21 Fishbed","29"
"1021","kyrgyzstan","2013","air force",NA,"aircraft",NA,"TPT","light","An-2 Colt","4"
"1022","kyrgyzstan","2013","air force",NA,"aircraft",NA,"TPT","light","An-26 Curl","2"
"1023","kyrgyzstan","2013","air force",NA,"aircraft",NA,"TRG",NA,"L-39 Albatros","4"
"1024","kyrgyzstan","2013","air force",NA,"helicopters",NA,"ATK",NA,"Mi-24 Hind","2"
"1025","kyrgyzstan","2013","air force",NA,"helicopters",NA,"TPT","medium","Mi-8 Hip","8"
"1026","russia","2013","military air forces",NA,"aircraft",NA,"FTR",NA,"MiG-31B/31BS Foxhound","200"
"1027","russia","2013","military air forces",NA,"aircraft",NA,"FTR",NA,"MiG-31B/31BS Foxhound","200"
"1028","australia","2014","navy",NA,"logistics and support",NA,"AX",NA,NA,"1"
"1029","australia","2014","navy",NA,"logistics and support",NA,"AX",NA,NA,"1"
"1030","brazil","2014","navy",NA,"logistics and support",NA,"AP",NA,"Paraguassu","1"
"1031","brazil","2014","navy",NA,"logistics and support",NA,"AP",NA,"Paraguassu","1"
"1032","china","2014","navy",NA,"principal surface combatants","destroyers","DDGHM",NA,"Hangzhou (RUS Sovremenny)","2"
"1033","china","2014","navy",NA,"principal surface combatants","destroyers","DDGHM",NA,"Hangzhou (RUS Sovremenny)","2"
"1034","france","2014","strategic nuclear forces","navy","submarines",NA,"SSBN","strategic","Le Triomphant","2"
"1035","france","2014","strategic nuclear forces","navy","submarines",NA,"SSBN","strategic","Le Triomphant","2"
