cowcode	year	country	totton	tonn_prop	Battleship	DieselSub	NukeAttSub	BalSub	AircraftCarrier	region	region_prop	irst	milex	milper	pec	tpop	upop	cinc
20.0	1941	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.24194244	2460	1038380	280	51156.0	11507	2645	0.0150791
20.0	1942	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.31580147	2821	2321324	400	55917.0	11654	2690	0.0171436
20.0	1943	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.4155558	2725	3841192	740	58587.0	11795	2738	0.0185215
20.0	1944	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.5703993	2736	3622309	728	60382.0	11946	2790	0.0169748
20.0	1945	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.6469897	2611	2664365	801	56093.0	12072	2845	0.0170419
20.0	1946	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.69030637	2111	1552759	46	59632.0	12292	2903	0.015644
20.0	1947	"Canada"			0.0	0.0	0.0	0.0	0.0	5.0	0.7134342	2672	385771	43	62009.0	12551	2972	0.013188
20.0	1948	"Canada"	20000.0	0.0014317743	0.0	0.0	0.0	0.0	1.0	5.0	0.7069066	2903	195025	40	68228.0	13167	3041	0.0125928
20.0	1949	"Canada"	20000.0	0.0015611314	0.0	0.0	0.0	0.0	1.0	5.0	0.73958397	2892	370149	47	63490.0	13475	3113	0.0128127
20.0	1950	"Canada"	20000.0	0.0015512509	0.0	0.0	0.0	0.0	1.0	5.0	0.7362154	3070	447964	45	60887.0	13737	3186	0.0126052
20.0	1951	"Canada"	20000.0	0.0015367538	0.0	0.0	0.0	0.0	1.0	5.0	0.7371998	3237	1150942	62	64945.0	14050	3261	0.0135349
20.0	1952	"Canada"	25700.0	0.0019789157	0.0	0.0	0.0	0.0	1.0	5.0	0.7282803	3359	1843656	102	64874.0	14496	3337	0.0142037
20.0	1953	"Canada"	25700.0	0.001960275	0.0	0.0	0.0	0.0	1.0	5.0	0.7208089	3734	2028835	104	67118.0	14886	3415	0.0142198
20.0	1954	"Canada"	25700.0	0.0019194762	0.0	0.0	0.0	0.0	1.0	5.0	0.70937043	2898	1818274	108	67691.0	15330	3496	0.0133411
20.0	1955	"Canada"	25700.0	0.0018840536	0.0	0.0	0.0	0.0	1.0	5.0	0.7029366	4114	1883021	112	72628.0	15736	3578	0.0131893
20.0	1956	"Canada"	25700.0	0.001867889	0.0	0.0	0.0	0.0	1.0	5.0	0.7071001	4809	1889889	116	83921.0	16123	3664	0.013736
20.0	1957	"Canada"	45700.0	0.0033353507	0.0	0.0	0.0	0.0	1.0	5.0	0.7054627	4598	1905207	121	82785.0	16677	3750	0.0132075
20.0	1958	"Canada"	25700.0	0.0018874916	0.0	0.0	0.0	0.0	1.0	5.0	0.71952295	3955	1766497	119	84364.0	17120	3841	0.0125974
20.0	1959	"Canada"	25700.0	0.001907501	0.0	0.0	0.0	0.0	1.0	5.0	0.7223892	5354	1703318	120	90080.0	17522	3934	0.0128275
20.0	1960	"Canada"	25700.0	0.0019156203	0.0	0.0	0.0	0.0	1.0	5.0	0.7250547	5270	1735570	121	94926.0	17909	4049	0.0124448
20.0	1961	"Canada"	31163.0	0.002433593	0.0	1.0	0.0	0.0	1.0	5.0	0.7125095	5886	1722891	124	99412.0	18238	4154	0.0125685
20.0	1962	"Canada"	31163.0	0.0025076855	0.0	1.0	0.0	0.0	1.0	5.0	0.7041716	6507	1735210	124	109109.0	18614	4247	0.01263
20.0	1963	"Canada"	34163.0	0.0027691093	0.0	1.0	0.0	0.0	1.0	5.0	0.7031176	7436	1588421	120	112561.0	18964	4399	0.0124492
20.0	1964	"Canada"	36573.0	0.00290608	0.0	2.0	0.0	0.0	1.0	5.0	0.70092565	8282	1677304	120	128155.0	19325	4554	0.0127586
20.0	1965	"Canada"	38983.0	0.0031234592	0.0	3.0	0.0	0.0	1.0	5.0	0.70160395	9132	1544548	120	135644.0	19678	4702	0.012747
20.0	1966	"Canada"	41393.0	0.003339966	0.0	4.0	0.0	0.0	1.0	5.0	0.698734	9093	1642790	110	141051.0	20048	4645	0.0121847
20.0	1967	"Canada"	41393.0	0.0033258423	0.0	4.0	0.0	0.0	1.0	5.0	0.6897826	8797	1813063	105	151902.0	20412	4669	0.0120226
20.0	1968	"Canada"	43861.0	0.0035200845	0.0	5.0	0.0	0.0	1.0	5.0	0.6841327	10161	1782772	105	164716.0	20729	4692	0.0121025
20.0	1969	"Canada"	43861.0	0.0035344583	0.0	4.0	0.0	0.0	1.0	5.0	0.67554486	9350	1770133	100	172971.0	21028	4806	0.0114056
20.0	1970	"Canada"	51598.0	0.004276628	0.0	4.0	0.0	0.0	1.0	5.0	0.65605193	11198	1920602	95	242840.7	21297	4920	0.0120093
20.0	1971	"Canada"	61798.0	0.0052991696	0.0	4.0	0.0	0.0	0.0	5.0	0.6379372	11040	2110319	85	258255.8	22962	5035	0.0121747
20.0	1972	"Canada"	36098.0	0.0032767358	0.0	4.0	0.0	0.0	0.0	5.0	0.6079435	11859	2260834	90	292970.8	22220	5149	0.0124754
20.0	1973	"Canada"	36098.0	0.00339128	0.0	4.0	0.0	0.0	0.0	5.0	0.5923974	13386	2404759	82	313955.8	22494	5263	0.0124323
20.0	1974	"Canada"	36098.0	0.0036067655	0.0	3.0	0.0	0.0	0.0	5.0	0.5503945	13623	2926380	82	321082.2	22808	5377	0.0125804
20.0	1975	"Canada"	33630.0	0.0034900731	0.0	3.0	0.0	0.0	0.0	5.0	0.51592237	13025	3074729	78	317106.6	23142	5432	0.0124603
20.0	1976	"Canada"	33630.0	0.0035348407	0.0	3.0	0.0	0.0	0.0	5.0	0.50624627	13290	3639959	78	319833.9	23450	5487	0.0122465
20.0	1977	"Canada"	33630.0	0.0035383217	0.0	3.0	0.0	0.0	0.0	5.0	0.49354622	13581	3877762	78	329997.1	23726	5543	0.0122423
20.0	1978	"Canada"	33630.0	0.0035104542	0.0	3.0	0.0	0.0	0.0	5.0	0.4817195	14898	4016964	79	336226.8	23964	5598	0.0121561
20.0	1979	"Canada"	33630.0	0.003514418	0.0	3.0	0.0	0.0	0.0	5.0	0.47737074	16078	4119005	79	355904.2	24202	5653	0.0122483
20.0	1980	"Canada"	33630.0	0.0034513213	0.0	3.0	0.0	0.0	0.0	5.0	0.4703406	15901	4387240	82	358075.2	24516	5713	0.0122626
20.0	1981	"Canada"	33630.0	0.0035692696	0.0	3.0	0.0	0.0	0.0	5.0	0.4449754	14811	5246444	81	350470.9	24820	6604	0.0122387
20.0	1982	"Canada"	33630.0	0.0034591476	0.0	3.0	0.0	0.0	0.0	5.0	0.44028226	11871	6182339	81	332254.6	25117	6989	0.0116481
20.0	1983	"Canada"	33630.0	0.0035416235	0.0	3.0	0.0	0.0	0.0	5.0	0.44126883	12832	6562003	81	337859.9	25367	7374	0.0118277
20.0	1984	"Canada"	33630.0	0.0035420076	0.0	3.0	0.0	0.0	0.0	5.0	0.4362042	14699	7195604	82	418555.3	25608	7759	0.0118372
20.0	1985	"Canada"	33630.0	0.003493638	0.0	3.0	0.0	0.0	0.0	5.0	0.4309159	13459	6809000	83	418920.9	25843	8144	0.0114103
20.0	1986	"Canada"	33630.0	0.0034594843	0.0	3.0	0.0	0.0	0.0	5.0	0.4282757	14081	7180000	85	426317.7	26101	8530	0.0115082
20.0	1987	"Canada"	33630.0	0.0034234582	0.0	3.0	0.0	0.0	0.0	5.0	0.4295233	14737	7960000	86	450791.4	26450	8915	0.0117335
20.0	1988	"Canada"	38380.0	0.0038583505	0.0	3.0	0.0	0.0	0.0	5.0	0.43618563	15193	8830000	88	482256.8	26798	9300	0.0118674
20.0	1989	"Canada"	43130.0	0.0043467274	0.0	3.0	0.0	0.0	0.0	5.0	0.4302968	15458	9480000	88	486668.6	27286	9685	0.0123878
20.0	1990	"Canada"	43130.0	0.0043831607	0.0	3.0	0.0	0.0	0.0	5.0	0.45038617	12281	10280000	87	498385.7	27701	10070	0.0116063
20.0	1991	"Canada"	57380.0	0.0060015447	0.0	3.0	0.0	0.0	0.0	5.0	0.4566504	12987	11420000	86	500841.0	28031	10455	0.0123652
20.0	1992	"Canada"	66880.0	0.007159416	0.0	3.0	0.0	0.0	0.0	5.0	0.46323264	13924	10310000	82	498542.3	28377	10686	0.0124408
20.0	1993	"Canada"	71630.0	0.00800152	0.0	3.0	0.0	0.0	0.0	5.0	0.46810222	14387	9600000	76	517304.7	28703	10918	0.0124252
20.0	1994	"Canada"	81130.0	0.00948671	0.0	3.0	0.0	0.0	0.0	5.0	0.47116017	13897	9695000	75	513871.8	29036	11149	0.0120203
20.0	1995	"Canada"	85880.0	0.010828581	0.0	3.0	0.0	0.0	0.0	5.0	0.47805232	14415	9126000	70	517566.0	29354	11381	0.011727
20.0	1996	"Canada"	97310.0	0.013154035	0.0	3.0	0.0	0.0	0.0	5.0	0.4630983	14735	8624000	66	548685.1	29672	11612	0.0116868
20.0	1997	"Canada"	97310.0	0.013525138	0.0	3.0	0.0	0.0	0.0	5.0	0.47632712	15553	7801000	61	577041.7	30004	11751	0.0116001
20.0	1998	"Canada"	84762.0	0.012301017	0.0	3.0	0.0	0.0	0.0	5.0	0.49893668	15930	7677000	60	593114.4	30563	11892	0.0118511
20.0	1999	"Canada"	79942.0	0.01214476	0.0	1.0	0.0	0.0	0.0	5.0	0.5044703	16235	8395000	60	594470.0	30857	12035	0.0118983
20.0	2000	"Canada"	77532.0	0.012008347	0.0	0.0	0.0	0.0	0.0	5.0	0.5072117	16595	8320000	59	642984.2	31147	12178	0.01182
20.0	2001	"Canada"	79987.0	0.0124326125	0.0	1.0	0.0	0.0	0.0	5.0	0.51854193	15276	7745000	57	658831.9	31021	12323	0.011386
20.0	2002	"Canada"	82442.0	0.012886413	0.0	2.0	0.0	0.0	0.0	5.0	0.5225414	16002	8522000	52	662650.3	31373	12470	0.0112931
20.0	2003	"Canada"	82442.0	0.012888854	0.0	2.0	0.0	0.0	0.0	5.0	0.518771	15929	10102000	52	687163.4	31676	12618	0.0109833
20.0	2004	"Canada"	82442.0	0.012946931	0.0	2.0	0.0	0.0	0.0	5.0	0.5186492	16305	11501000	57	699730.5	31995	12768	0.0108033
20.0	2005	"Canada"	82442.0	0.01292201	0.0	2.0	0.0	0.0	0.0	5.0	0.52052116	15327	13224000	62	698313.4	32312	12905	0.0107274
20.0	2006	"Canada"	87352.0	0.013545342	0.0	4.0	0.0	0.0	0.0	5.0	0.5152417	15493	15103000	62	673840.7	32649	13043	0.0104488
20.0	2007	"Canada"	82252.0	0.012732358	0.0	4.0	0.0	0.0	0.0	5.0	0.49432203	15572	18491000	63	707232.1	32976	13183	0.0106829
20.0	2008	"Canada"	82252.0	0.013201687	0.0	4.0	0.0	0.0	0.0	5.0	0.50242406							
20.0	2009	"Canada"	82252.0	0.013125438	0.0	4.0	0.0	0.0	0.0	5.0	0.50460476							
20.0	2010	"Canada"	82252.0	0.012953208	0.0	4.0	0.0	0.0	0.0	5.0	0.5025886							
20.0	2011	"Canada"	82252.0	0.012796136	0.0	4.0	0.0	0.0	0.0	5.0	0.50177336							
40.0	1865	"Cuba"								5.0	0.18484259							
40.0	1866	"Cuba"								5.0	0.18051033							
40.0	1867	"Cuba"								5.0	0.17675403							
40.0	1868	"Cuba"								5.0	0.14654228							
40.0	1869	"Cuba"								5.0	0.13107435							
40.0	1870	"Cuba"								5.0	0.12415089							
40.0	1871	"Cuba"								5.0	0.11878502							
40.0	1872	"Cuba"								5.0	0.11383828							
40.0	1873	"Cuba"								5.0	0.10683847							
40.0	1874	"Cuba"								5.0	0.11366722							
40.0	1875	"Cuba"								5.0	0.09771732							
40.0	1876	"Cuba"								5.0	0.09120187							
40.0	1877	"Cuba"								5.0	0.09077056							
40.0	1878	"Cuba"								5.0	0.08338384							
40.0	1879	"Cuba"								5.0	0.082601935							
40.0	1880	"Cuba"								5.0	0.080394134							
40.0	1881	"Cuba"								5.0	0.07934096							
40.0	1882	"Cuba"								5.0	0.07906201							
40.0	1883	"Cuba"								5.0	0.08655209							
40.0	1884	"Cuba"								5.0	0.07909703							
40.0	1885	"Cuba"								5.0	0.076929174							
40.0	1886	"Cuba"								5.0	0.072524235							
40.0	1887	"Cuba"								5.0	0.0703775							
40.0	1888	"Cuba"								5.0	0.069838166							
40.0	1889	"Cuba"								5.0	0.07295369							
40.0	1890	"Cuba"								5.0	0.0808448							
40.0	1891	"Cuba"								5.0	0.083891004							
40.0	1892	"Cuba"								5.0	0.08492599							
40.0	1893	"Cuba"								5.0	0.09824526							
40.0	1894	"Cuba"								5.0	0.09719702							
40.0	1895	"Cuba"								5.0	0.09663868							
40.0	1896	"Cuba"								5.0	0.09844079							
40.0	1897	"Cuba"								5.0	0.09864705							
40.0	1898	"Cuba"								5.0	0.10915451							
40.0	1899	"Cuba"								5.0	0.10153496							
40.0	1900	"Cuba"								5.0	0.09637411							
40.0	1901	"Cuba"								5.0	0.09990634							
40.0	1902	"Cuba"								5.0	0.097736195	0	-9	3	5.0	1760	262	0.0011215
40.0	1903	"Cuba"								5.0	0.10571885	0	-9	3	5.0	1840	266	0.0011201
40.0	1904	"Cuba"								5.0	0.13295536	0	-9	4	5.0	1880	271	0.0011529
40.0	1905	"Cuba"								5.0	0.15595901	0	-9	4	6.0	1930	275	0.0011218
40.0	1906	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16431218	0	6161	4	5.0	1980	279	0.0034081
40.0	1907	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16181578							
40.0	1908	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16215684							
40.0	1909	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16896623	0	-9	5	11.0	2150	294	0.001167
40.0	1910	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16657327	0	-9	5	12.0	2220	301	0.0011722
40.0	1911	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16543426	0	-9	5	23.0	2290	309	0.0011662
40.0	1912	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16723001	0	-9	5	16.0	2360	316	0.001179
40.0	1913	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16402547	0	7293	11	8.0	2410	324	0.0031746
40.0	1914	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.1565794	0	-9	13	8.0	2510	330	0.001421
40.0	1915	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.15281482	0	-9	15	13.0	2590	336	0.0011779
40.0	1916	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.14621657	0	-9	18	20.0	2660	341	0.0012203
40.0	1917	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.15520999	0	-9	19	14.0	2750	348	0.0012404
40.0	1918	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.16520227	0	-9	19	21.0	2830	354	0.0012454
40.0	1919	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.18795408	0	14374	18	19.0	2910	361	0.0013558
40.0	1920	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.21163334	0	16979	18	21.0	3000	378	0.0016701
40.0	1921	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.23433404	0	17444	18	23.0	3080	393	0.0017549
40.0	1922	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.25644925	0	14133	12	10.0	3180	418	0.001655
40.0	1923	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.2745465	0	9506	12	15.0	3260	437	0.0015931
40.0	1924	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.26495504	0	9516	12	13.0	3350	459	0.001783
40.0	1925	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.27330652	0	12043	13	26.0	3430	485	0.0018452
40.0	1926	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.27133647	0	12471	13	30.0	3520	511	0.0018764
40.0	1927	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.2726251	0	12313	13	30.0	3610	548	0.0018457
40.0	1928	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.26590222	0	12846	13	29.0	3510	581	0.0017728
40.0	1929	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.27310532	0	12734	13	32.0	3580	644	0.0017985
40.0	1930	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.2680074	0	11988	13	33.0	3650	691	0.0017736
40.0	1931	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.25465667	0	10100	13	29.0	3960	740	0.0017968
40.0	1932	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.24346013	0	9795	13	26.0	3960	802	0.001892
40.0	1933	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.25160185	0	7894	13	26.0	3960	867	0.0018172
40.0	1934	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.2416343	0	12195	13	29.0	4040	901	0.0018244
40.0	1935	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.23871563	0	14488	16	31.0	4070	922	0.0017698
40.0	1936	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.23920001	0	18385	16	34.0	4110	944	0.0018335
40.0	1937	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.23526596	0	18485	19	38.0	4170	966	0.0018041
40.0	1938	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.23654854	0	18385	19	40.0	4230	983	0.0017455
40.0	1939	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.22823592	0	18477	19	42.0	4250	1006	0.0015868
40.0	1940	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.22576581	0	17416	19	44.0	4290	1042	0.0014569
40.0	1941	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.24194244	0	-9	19	46.0	4330	1088	0.0017546
40.0	1942	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.31580147	0	15794	20	47.0	4370	1116	0.0014924
40.0	1943	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.4155558	0	-9	20	49.0	4780	1148	0.0018267
40.0	1944	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.5703993	0	-9	20	56.0	4850	1173	0.0017596
40.0	1945	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.6469897	0	-9	21	74.0	4930	1199	0.0017085
40.0	1946	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.69030637	0	-9	18	81.0	5040	1224	0.00215
40.0	1947	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7134342	0	-9	18	95.0	5150	1261	0.0018982
40.0	1948	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7069066	0	39943	18	97.0	5287	1298	0.0017359
40.0	1949	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.73958397	0	-9	19	98.0	5399	1337	0.0017947
40.0	1950	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7362154	0	39175	20	431.0	5858	1372	0.0016774
40.0	1951	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7371998	0	-9	20	612.0	5638	1395	0.0017869
40.0	1952	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7282803	0	56000	20	643.0	5759	1416	0.0014931
40.0	1953	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7208089	0	53000	21	712.0	6129	1440	0.0014937
40.0	1954	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.70937043	0	-9	21	706.0	6254	1463	0.0016421
40.0	1955	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7029366	0	54000	13	802.0	6426	1488	0.0013484
40.0	1956	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7071001	3	51000	13	884.0	6513	1509	0.0013235
40.0	1957	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7054627	12	56100	19	3224.0	6641	1538	0.0014732
40.0	1958	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.71952295	20	-9	19	5496.0	6763	1568	0.0017592
40.0	1959	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7223892	29	-9	19	5298.0	6901	1599	0.0017135
40.0	1960	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7250547	37	175000	46	4748.0	7029	1609	0.0018325
40.0	1961	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7125095	46	175000	270	4431.0	7134	1620	0.0037443
40.0	1962	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7041716	54	200000	270	5378.0	7254	1630	0.0036522
40.0	1963	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.7031176	63	200000	80	5412.0	7415	1641	0.0019923
40.0	1964	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.70092565	52	200000	110	5023.0	7612	1651	0.0021614
40.0	1965	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.70160395	36	140000	110	5189.0	7809	1661	0.0021013
40.0	1966	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.698734	67	230000	110	5347.0	7985	1672	0.0020863
40.0	1967	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.6897826	120	170000	110	5544.0	8139	1710	0.0019963
40.0	1968	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.6841327	120	213000	110	10164.0	8284	1747	0.0021002
40.0	1969	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.67554486	119	186000	140	10739.0	8421	1785	0.0022474
40.0	1970	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.65605193	140	228000	140	13777.8	8546	1822	0.002242
40.0	1971	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.6379372	111	290000	140	12512.06	8678	1855	0.0022357
40.0	1972	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.6079435	187	267000	140	12051.28	8041	1889	0.0021383
40.0	1973	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.5923974	221	270000	140	13603.86	9011	1922	0.0021594
40.0	1974	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.5503945	250	282000	140	14394.69	9162	1956	0.0021114
40.0	1975	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.51592237	298	326000	120	15480.23	9299	1989	0.0020205
40.0	1976	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.50624627	250	-9	125	15556.68	9430	2216	0.0023056
40.0	1977	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.49354622	330	770000	200	16531.61	9547	2444	0.0027554
40.0	1978	"Cuba"			0.0	0.0	0.0	0.0	0.0	5.0	0.4817195	324	1031579	210	16022.83	9644	2671	0.0028489
40.0	1979	"Cuba"	2515.0	2.628237E-4	0.0	1.0	0.0	0.0	0.0	5.0	0.47737074	313	1136486	210	16693.75	9720	2898	0.0028519
40.0	1980	"Cuba"	5030.0	5.162101E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.4703406	292	1126388	220	15782.71	9724	3126	0.0028742
40.0	1981	"Cuba"	6930.0	7.3550513E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.4449754	317	1272515	225	16437.39	9724	3353	0.0029223
40.0	1982	"Cuba"	6930.0	7.1281276E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.44028226	290	1330000	230	17288.74	9801	3395	0.0029362
40.0	1983	"Cuba"	6930.0	7.2980823E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.44126883	352	1338001	250	17061.95	9897	3428	0.0030418
40.0	1984	"Cuba"	11345.0	0.0011948878	0.0	3.0	0.0	0.0	0.0	5.0	0.4362042	325	1357214	297	17321.3	9994	3492	0.003194
40.0	1985	"Cuba"	11345.0	0.0011785704	0.0	3.0	0.0	0.0	0.0	5.0	0.4309159	401	1350000	297	37818.46	10098	3597	0.0034213
40.0	1986	"Cuba"	11345.0	0.0011670487	0.0	3.0	0.0	0.0	0.0	5.0	0.4282757	412	1480000	297	33822.73	10199	3659	0.0033421
40.0	1987	"Cuba"	11345.0	0.0011548954	0.0	3.0	0.0	0.0	0.0	5.0	0.4295233	402	1660000	297	36471.46	10301	3802	0.0033758
40.0	1988	"Cuba"	13245.0	0.001331523	0.0	3.0	0.0	0.0	0.0	5.0	0.43618563	321	2240000	297	37860.8	10412	3944	0.0034229
40.0	1989	"Cuba"	13245.0	0.0013348575	0.0	3.0	0.0	0.0	0.0	5.0	0.4302968	314	1830000	297	20030.1	10523	4007	0.0032644
40.0	1990	"Cuba"	13245.0	0.001346046	0.0	3.0	0.0	0.0	0.0	5.0	0.45038617	270	1691000	297	18324.7	10624	4070	0.0031637
40.0	1991	"Cuba"	13245.0	0.001385334	0.0	3.0	0.0	0.0	0.0	5.0	0.4566504	270	1160000	297	16549.87	10744	4134	0.0032334
40.0	1992	"Cuba"	13245.0	0.0014178598	0.0	3.0	0.0	0.0	0.0	5.0	0.46323264	200	-9	175	16702.26	10831	4168	0.0026891
40.0	1993	"Cuba"	13245.0	0.0014795496	0.0	3.0	0.0	0.0	0.0	5.0	0.46810222	100	-9	175	14215.17	10904	4202	0.0026432
40.0	1994	"Cuba"	13245.0	0.0015487671	0.0	3.0	0.0	0.0	0.0	5.0	0.47116017	131	356	140	14825.49	10950	4314	0.0019758
40.0	1995	"Cuba"	13245.0	0.0016700577	0.0	3.0	0.0	0.0	0.0	5.0	0.47805232	207	700000	70	9091.348	10980	4426	0.001575
40.0	1996	"Cuba"	8768.0	0.0011852285	0.0	2.0	0.0	0.0	0.0	5.0	0.4630983	231	715000	70	10345.42	11019	4270	0.0015529
40.0	1997	"Cuba"	6868.0	9.545848E-4	0.0	2.0	0.0	0.0	0.0	5.0	0.47632712	342	720000	55	9545.44	11059	4384	0.0014488
40.0	1998	"Cuba"	2484.0	3.6048848E-4	0.0	1.0	0.0	0.0	0.0	5.0	0.49893668	283	765000	55	8993.514	11116	4400	0.0014399
40.0	1999	"Cuba"	2484.0	3.7736841E-4	0.0	1.0	0.0	0.0	0.0	5.0	0.5044703	303	750000	50	10166.13	11160	4424	0.0013884
42.0	1865	"DominicanRepublic"								5.0	0.18484259							
42.0	1866	"DominicanRepublic"								5.0	0.18051033							
42.0	1867	"DominicanRepublic"								5.0	0.17675403							
42.0	1868	"DominicanRepublic"								5.0	0.14654228							
42.0	1869	"DominicanRepublic"								5.0	0.13107435							
42.0	1870	"DominicanRepublic"								5.0	0.12415089							
42.0	1871	"DominicanRepublic"								5.0	0.11878502							
42.0	1872	"DominicanRepublic"								5.0	0.11383828							
42.0	1873	"DominicanRepublic"								5.0	0.10683847							
42.0	1874	"DominicanRepublic"								5.0	0.11366722							
42.0	1875	"DominicanRepublic"								5.0	0.09771732							
42.0	1876	"DominicanRepublic"								5.0	0.09120187							
42.0	1877	"DominicanRepublic"								5.0	0.09077056							
42.0	1878	"DominicanRepublic"								5.0	0.08338384							
42.0	1879	"DominicanRepublic"								5.0	0.082601935							
42.0	1880	"DominicanRepublic"								5.0	0.080394134							
42.0	1881	"DominicanRepublic"								5.0	0.07934096							
42.0	1882	"DominicanRepublic"								5.0	0.07906201							
42.0	1883	"DominicanRepublic"								5.0	0.08655209							
42.0	1884	"DominicanRepublic"								5.0	0.07909703							
42.0	1885	"DominicanRepublic"								5.0	0.076929174							
42.0	1886	"DominicanRepublic"								5.0	0.072524235							
42.0	1887	"DominicanRepublic"								5.0	0.0703775							
42.0	1888	"DominicanRepublic"								5.0	0.069838166							
42.0	1889	"DominicanRepublic"								5.0	0.07295369							
42.0	1890	"DominicanRepublic"								5.0	0.0808448							
